audio_filepath,duration,text,gender,age-group,primary_language,native_place_state,native_place_district,highest_qualification,job_category,occupation_domain
audio/281474976893818_f16_chunk_0.wav,0.38,Two,Female,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976896574_f2337_chunk_0.wav,0.38,Two,Female,60+,Tamil,Madhya Pradesh,Ujjain,Post Graduate,Full Time,Education and Research
audio/281474976893691_f2886_chunk_0.wav,0.3804375,House,Male,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Part Time,Education and Research
audio/281474976897373_f815_chunk_0.wav,0.3810625,Four,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
audio/281474976895666_f596_chunk_0.wav,0.381875,Two,Female,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Full Time,Education and Research
audio/281474976895238_f38_chunk_0.wav,0.3824375,Two,Female,45-60,Dogri,Jammu Kashmir,Jammu,Doctoral (PhD) or higher level,Other,Education and Research
audio/281474976897496_f1312_chunk_0.wav,0.3825625,Follow,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
audio/281474976901589_f1452_chunk_0.wav,0.382625,Two,Female,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Freelance,Information and Media
audio/281474976893758_f1554_chunk_0.wav,0.3826875,Three,Male,30-45,Punjabi,Punjab,Mansa,Post Graduate,Full Time,Government
audio/281474976896175_f876_chunk_0.wav,0.3838125,Left,Male,60+,Kannada,Telangana,Hyderabad,Post Graduate,Full Time,Technology and Services
audio/281474976925478_f2440_chunk_0.wav,0.3858125,Five,Female,18-30,Kannada,Karnataka,Gulbarga,Senior Secondary Level at School (10+2),Other,Education and Research
audio/281474976901164_f2275_chunk_3.wav,0.3870625,like,Female,45-60,Maithili,Bihar,Darbhanga,Graduate,Full Time,Education and Research
audio/281474976895772_f2884_chunk_0.wav,0.3873125,Cat,Female,45-60,Telugu,Telangana,Hyderabad,Post Graduate,Full Time,Education and Research
audio/281474976883841_f1646_chunk_0.wav,0.3883125,Jump,Male,45-60,Nepali,Meghalaya,Ri Bhoi,Post Graduate,Full Time,Education and Research
audio/281474976895672_f794_chunk_0.wav,0.39025,On,Female,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Full Time,Education and Research
audio/281474976893834_f2664_chunk_0.wav,0.39025,On,Female,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976901782_f995_chunk_0.wav,0.390375,Stop,Female,30-45,Assamese,Assam,Biswanath,Doctoral (PhD) or higher level,Full Time,Information and Media
audio/281474976895781_f2847_chunk_0.wav,0.3906875,Up,Male,18-30,Urdu,Bihar,Gaya,Graduate,Full Time,Technology and Services
audio/281474976897085_f725_chunk_0.wav,0.390875,Cat,Male,18-30,Hindi,Maharashtra,Pune,Under Graduate Student,Freelance,Financial Services (Banking and Insurance)
audio/281474976895470_f2786_chunk_0.wav,0.3909375,Down,Female,30-45,Urdu,Karnataka,Bangalore Urban,Post Graduate,Part Time,Education and Research
audio/281474976925706_f2472_chunk_0.wav,0.3909375,Follow,Female,18-30,Dogri,Jammu Kashmir,Jammu,Graduate,Other,Education and Research
audio/281474976896064_f950_chunk_0.wav,0.392125,Cat,Male,30-45,Kannada,Karnataka,Bangalore Urban,Post Graduate,Full Time,Education and Research
audio/281474976893919_f1400_chunk_0.wav,0.3924375,Four,Female,18-30,Nepali,West Bengal,Darjeeling,Post Graduate,Other,Entertainment
audio/281474976895176_f1364_chunk_0.wav,0.3925,Next,Male,18-30,Malayalam,Kerala,Malappuram,Graduate,Full Time,Technology and Services
audio/281474976894319_f1067_chunk_0.wav,0.393625,Left,Male,18-30,Bengali,West Bengal,Kolkata,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976893928_f1395_chunk_0.wav,0.394125,dog,Female,18-30,Nepali,West Bengal,Darjeeling,Post Graduate,Other,Entertainment
audio/281474976895627_f1138_chunk_0.wav,0.395,Cat,Male,30-45,Assamese,Assam,Nagaon,Post Graduate,Full Time,Education and Research
audio/281474976895657_f17_chunk_0.wav,0.396125,Up,Female,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Full Time,Education and Research
audio/281474976896977_f294_chunk_0.wav,0.396375,Skip,Male,30-45,Bengali,West Bengal,Kolkata,Graduate,Freelance,Entertainment
audio/281474976893702_f2731_chunk_0.wav,0.3965625,Four,Male,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Part Time,Education and Research
audio/281474976894309_f1071_chunk_0.wav,0.3968125,On,Male,18-30,Bengali,West Bengal,Kolkata,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976896837_f2934_chunk_0.wav,0.396875,Two,Female,18-30,Kannada,Karnataka,Hassan,Post Graduate,Full Time,Technology and Services
audio/281474976899555_f2426_chunk_0.wav,0.3975,Down,Female,45-60,Bengali,West Bengal,South 24 Parganas,Graduate,Other,Financial Services (Banking and Insurance)
audio/281474976897504_f561_chunk_0.wav,0.3984375,Previous,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
audio/281474976895306_f387_chunk_0.wav,0.4001875,Eight,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976896969_f514_chunk_0.wav,0.4004375,Two,Male,30-45,Bengali,West Bengal,Kolkata,Graduate,Freelance,Entertainment
audio/281474976925480_f2439_chunk_0.wav,0.4005625,Dog,Female,18-30,Kannada,Karnataka,Gulbarga,Senior Secondary Level at School (10+2),Other,Education and Research
audio/281474976895403_f1593_chunk_0.wav,0.401625,Play,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
audio/281474976896207_f137_chunk_0.wav,0.4020625,Tree,Female,18-30,Tamil,Kerala,Thiruvananthapuram,Under Graduate Student,Full Time,Technology and Services
audio/281474976903206_f1342_chunk_0.wav,0.402625,Three,Female,45-60,Tamil,Tamil Nadu,Chennai,Post Graduate,Full Time,Technology and Services
audio/281474976893412_f770_chunk_0.wav,0.40275,Four,Female,30-45,Kannada,Karnataka,Gulbarga,Post Graduate,Full Time,Technology and Services
audio/281474976901470_f23_chunk_0.wav,0.4030625,Stop,Male,45-60,Urdu,Gujarat,Ahmedabad,Diploma Holder,Other,Government
audio/281474976896219_f244_chunk_0.wav,0.403625,One,Female,18-30,Tamil,Kerala,Thiruvananthapuram,Under Graduate Student,Full Time,Technology and Services
audio/281474976897503_f757_chunk_0.wav,0.404,Bird,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
audio/281474976895171_f2985_chunk_0.wav,0.4050625,Happy,Male,18-30,Malayalam,Kerala,Malappuram,Graduate,Full Time,Technology and Services
audio/281474976894318_f1066_chunk_0.wav,0.4054375,Five,Male,18-30,Bengali,West Bengal,Kolkata,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976896831_f2855_chunk_0.wav,0.406125,Three,Female,18-30,Kannada,Karnataka,Hassan,Post Graduate,Full Time,Technology and Services
audio/281474976901775_f3083_chunk_0.wav,0.4071875,Jump,Female,30-45,Assamese,Assam,Biswanath,Doctoral (PhD) or higher level,Full Time,Information and Media
audio/281474976895471_f2787_chunk_0.wav,0.4076875,Follow,Female,30-45,Urdu,Karnataka,Bangalore Urban,Post Graduate,Part Time,Education and Research
audio/281474976894908_f295_chunk_0.wav,0.4084375,Off,Female,30-45,Malayalam,Kerala,Pathanamthitta,Post Graduate,Other,Financial Services (Banking and Insurance)
audio/281474976893929_f1399_chunk_0.wav,0.4085,Bed,Female,18-30,Nepali,West Bengal,Darjeeling,Post Graduate,Other,Entertainment
audio/281474976895410_f1590_chunk_0.wav,0.408875,On,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
audio/281474976896051_f963_chunk_0.wav,0.409,Visual,Male,30-45,Kannada,Karnataka,Bangalore Urban,Post Graduate,Full Time,Education and Research
audio/281474976888161_f1851_chunk_12.wav,0.4090625,are,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
audio/281474976900622_f1834_chunk_0.wav,0.4096875,"Yes,",Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
audio/281474976899945_f943_chunk_0.wav,0.41,hallow,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976897708_f2647_chunk_0.wav,0.41025,Nine,Male,60+,Odia,Odisha,Sundergarh,Graduate,Freelance,Education and Research
audio/281474976906771_f3022_chunk_0.wav,0.4109375,Wow,Male,18-30,Assamese,Assam,Lakhimpur,Post Graduate,Full Time,Technology and Services
audio/281474976901128_f1617_chunk_0.wav,0.4110625,No,Female,45-60,Maithili,Bihar,Darbhanga,Graduate,Full Time,Education and Research
audio/281474976893658_f391_chunk_0.wav,0.4113125,Seven,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
audio/281474976909243_f2940_chunk_0.wav,0.4124375,Cat,Female,45-60,Punjabi,Punjab,Fatehgarh Sahib,Post Graduate,Other,Education and Research
audio/281474976897372_f106_chunk_0.wav,0.4125,No,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
audio/281474976903892_f2395_chunk_0.wav,0.412875,Four,Female,45-60,Nepali,Assam,Kamrup,Graduate,Full Time,Education and Research
audio/281474976893886_f308_chunk_0.wav,0.4129375,Tree,Male,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976896930_f1041_chunk_0.wav,0.41325,Nine,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
audio/281474976899774_f1414_chunk_0.wav,0.413625,Agree,Female,30-45,Odia,Odisha,Cuttack,Graduate,Other,Healthcare (Medical &amp; Pharma)
audio/281474976897363_f814_chunk_0.wav,0.414,Tree,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
audio/281474976896738_f2421_chunk_0.wav,0.414375,One,Female,30-45,Sindhi,Gujarat,Ahmedabad,Post Graduate,Full Time,Information and Media
audio/281474976895777_f3062_chunk_0.wav,0.4148125,One,Female,45-60,Telugu,Telangana,Hyderabad,Post Graduate,Full Time,Education and Research
audio/281474976899483_f1093_chunk_0.wav,0.415125,Tree,Female,30-45,Tamil,Tamil Nadu,Chennai,Graduate,Freelance,Education and Research
audio/281474976885769_f1327_chunk_0.wav,0.4158125,power off,Female,30-45,Kannada,Karnataka,Gulbarga,Post Graduate,Full Time,Technology and Services
audio/281474976893404_f58_chunk_0.wav,0.416,Five,Female,30-45,Kannada,Karnataka,Gulbarga,Post Graduate,Full Time,Technology and Services
audio/281474976896581_f1492_chunk_0.wav,0.4160625,Bed,Female,60+,Tamil,Madhya Pradesh,Ujjain,Post Graduate,Full Time,Education and Research
audio/281474976895866_f661_chunk_0.wav,0.416625,Two,Male,45-60,Malayalam,Kerala,Pathanamthitta,Graduate,Full Time,Government
audio/281474976893761_f1556_chunk_0.wav,0.4166875,Up,Male,30-45,Punjabi,Punjab,Mansa,Post Graduate,Full Time,Government
audio/281474976906772_f2826_chunk_0.wav,0.416875,Seven,Male,18-30,Assamese,Assam,Lakhimpur,Post Graduate,Full Time,Technology and Services
audio/281474976893833_f2578_chunk_0.wav,0.4183125,Three,Female,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976894804_f329_chunk_0.wav,0.4185625,Tree,Female,18-30,Malayalam,Kerala,Pathanamthitta,Post Graduate,Full Time,Technology and Services
audio/281474976897869_f1657_chunk_0.wav,0.418625,Wow,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976893653_f697_chunk_0.wav,0.4196875,Disagree,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
audio/281474976899776_f1406_chunk_0.wav,0.42075,One,Female,30-45,Odia,Odisha,Cuttack,Graduate,Other,Healthcare (Medical &amp; Pharma)
audio/281474976896583_f1501_chunk_0.wav,0.4211875,One,Female,60+,Tamil,Madhya Pradesh,Ujjain,Post Graduate,Full Time,Education and Research
audio/281474976909253_f2724_chunk_0.wav,0.42125,Tree,Female,45-60,Punjabi,Punjab,Fatehgarh Sahib,Post Graduate,Other,Education and Research
audio/281474976895466_f774_chunk_0.wav,0.421375,Bird,Female,30-45,Urdu,Karnataka,Bangalore Urban,Post Graduate,Part Time,Education and Research
audio/281474976903210_f1346_chunk_0.wav,0.42275,Wow,Female,45-60,Tamil,Tamil Nadu,Chennai,Post Graduate,Full Time,Technology and Services
audio/281474976893888_f32_chunk_0.wav,0.42275,Help,Male,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976903882_f1634_chunk_0.wav,0.4235,Time,Female,45-60,Nepali,Assam,Kamrup,Graduate,Full Time,Education and Research
audio/281474976895414_f2382_chunk_0.wav,0.4236875,Tree,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
audio/281474976897875_f1664_chunk_0.wav,0.4238125,Go,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976886810_f1861_chunk_4.wav,0.42425,Nila,Female,18-30,Tamil,Tamil Nadu,Virudhunagar,Post Graduate,Full Time,Technology and Services
audio/281474976895402_f1587_chunk_0.wav,0.4245,Agree,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
audio/281474976895630_f1136_chunk_0.wav,0.4245625,Off,Male,30-45,Assamese,Assam,Nagaon,Post Graduate,Full Time,Education and Research
audio/281474976894308_f2603_chunk_0.wav,0.4248125,Time,Male,18-30,Bengali,West Bengal,Kolkata,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976897101_f410_chunk_0.wav,0.4253125,Play,Male,18-30,Hindi,Maharashtra,Pune,Under Graduate Student,Freelance,Financial Services (Banking and Insurance)
audio/281474976903200_f1345_chunk_0.wav,0.426,Time,Female,45-60,Tamil,Tamil Nadu,Chennai,Post Graduate,Full Time,Technology and Services
audio/281474976899941_f80_chunk_0.wav,0.42675,House,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976896054_f258_chunk_0.wav,0.4271875,One,Male,30-45,Kannada,Karnataka,Bangalore Urban,Post Graduate,Full Time,Education and Research
audio/281474976897103_f2691_chunk_0.wav,0.427875,One,Male,18-30,Hindi,Maharashtra,Pune,Under Graduate Student,Freelance,Financial Services (Banking and Insurance)
audio/281474976897696_f3070_chunk_0.wav,0.4279375,No,Male,60+,Odia,Odisha,Sundergarh,Graduate,Freelance,Education and Research
audio/281474976896828_f699_chunk_0.wav,0.4305625,Dog,Female,18-30,Kannada,Karnataka,Hassan,Post Graduate,Full Time,Technology and Services
audio/281474976893988_f2006_chunk_3.wav,0.430625,Padma,Female,45-60,Telugu,Andhra Pradesh,Kurnool,Post Graduate,Full Time,Technology and Services
audio/281474976895305_f414_chunk_0.wav,0.430625,No,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976903893_f1636_chunk_0.wav,0.431,Six,Female,45-60,Nepali,Assam,Kamrup,Graduate,Full Time,Education and Research
audio/281474976895454_f2653_chunk_0.wav,0.431375,Tree,Female,18-30,Malayalam,Kerala,Pathanamthitta,Post Graduate,Full Time,Education and Research
audio/281474976894807_f1304_chunk_0.wav,0.4315625,Visual,Female,18-30,Malayalam,Kerala,Pathanamthitta,Post Graduate,Full Time,Technology and Services
audio/281474976899566_f357_chunk_0.wav,0.4319375,Go,Female,45-60,Bengali,West Bengal,South 24 Parganas,Graduate,Other,Financial Services (Banking and Insurance)
audio/281474976893648_f150_chunk_0.wav,0.4334375,Agree,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
audio/281474976897882_f1661_chunk_0.wav,0.4335,Tree,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976896057_f956_chunk_0.wav,0.434125,Stop,Male,30-45,Kannada,Karnataka,Bangalore Urban,Post Graduate,Full Time,Education and Research
audio/281474976901127_f1618_chunk_0.wav,0.435125,On,Female,45-60,Maithili,Bihar,Darbhanga,Graduate,Full Time,Education and Research
audio/281474976899763_f1407_chunk_0.wav,0.435375,Go,Female,30-45,Odia,Odisha,Cuttack,Graduate,Other,Healthcare (Medical &amp; Pharma)
audio/281474976893611_f1427_chunk_0.wav,0.4359375,Four,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
audio/281474976925717_f2687_chunk_0.wav,0.4381875,Play,Female,18-30,Dogri,Jammu Kashmir,Jammu,Graduate,Other,Education and Research
audio/281474976895623_f2597_chunk_0.wav,0.439,Go,Male,30-45,Assamese,Assam,Nagaon,Post Graduate,Full Time,Education and Research
audio/281474976903215_f2346_chunk_0.wav,0.440625,Up,Female,45-60,Tamil,Tamil Nadu,Chennai,Post Graduate,Full Time,Technology and Services
audio/281474976896749_f2812_chunk_0.wav,0.441625,Forward,Female,30-45,Sindhi,Gujarat,Ahmedabad,Post Graduate,Full Time,Information and Media
audio/281474976895303_f2487_chunk_0.wav,0.4431875,Tree,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976925487_f3019_chunk_0.wav,0.443375,Learn,Female,18-30,Kannada,Karnataka,Gulbarga,Senior Secondary Level at School (10+2),Other,Education and Research
audio/281474976897880_f3006_chunk_0.wav,0.4434375,Stop,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976893983_f2525_chunk_0.wav,0.4448125,Yes,Female,45-60,Telugu,Andhra Pradesh,Kurnool,Post Graduate,Full Time,Technology and Services
audio/281474976883979_f1048_chunk_0.wav,0.445,Off,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
audio/281474976895412_f2908_chunk_0.wav,0.4450625,Three,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
audio/281474976895604_f934_chunk_0.wav,0.4460625,Up,Male,18-30,Kannada,Karnataka,Bangalore Urban,Graduate,Part Time,Information and Media
audio/281474976893977_f2859_chunk_0.wav,0.44625,Learn,Female,45-60,Telugu,Andhra Pradesh,Kurnool,Post Graduate,Full Time,Technology and Services
audio/281474976897137_f798_chunk_0.wav,0.44675,Time,Male,30-45,Kannada,Karnataka,Shimoga,Post Graduate,Full Time,Education and Research
audio/281474976895628_f2596_chunk_0.wav,0.4478125,Left,Male,30-45,Assamese,Assam,Nagaon,Post Graduate,Full Time,Education and Research
audio/281474976899946_f96_chunk_0.wav,0.448,Forward,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976899943_f97_chunk_0.wav,0.448125,Agree,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976897138_f19_chunk_0.wav,0.4489375,Play,Male,30-45,Kannada,Karnataka,Shimoga,Post Graduate,Full Time,Education and Research
audio/281474976895234_f705_chunk_0.wav,0.4490625,Go,Female,45-60,Dogri,Jammu Kashmir,Jammu,Doctoral (PhD) or higher level,Other,Education and Research
audio/281474976893616_f2327_chunk_0.wav,0.4490625,Next,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
audio/281474976895620_f1137_chunk_0.wav,0.4495625,No,Male,30-45,Assamese,Assam,Nagaon,Post Graduate,Full Time,Education and Research
audio/281474976894925_f407_chunk_0.wav,0.449875,Bird,Female,30-45,Malayalam,Kerala,Pathanamthitta,Post Graduate,Other,Financial Services (Banking and Insurance)
